iter	Passed	Remaining
1674	15985	12644
1675	15994	12635
1676	16003	12625
1677	16013	12615
1678	16022	12605
1679	16031	12596
1680	16040	12586
1681	16049	12576
1682	16058	12566
1683	16068	12556
1684	16076	12546
1685	16086	12537
1686	16096	12527
1687	16105	12518
1688	16114	12508
1689	16123	12498
1690	16132	12488
1691	16142	12478
1692	16151	12468
1693	16160	12458
1694	16169	12449
1695	16178	12439
1696	16188	12429
1697	16197	12420
1698	16206	12409
1699	16215	12399
1700	16224	12390
1701	16234	12380
1702	16243	12370
1703	16251	12360
1704	16260	12350
1705	16269	12340
1706	16278	12330
1707	16288	12321
1708	16297	12311
1709	16307	12302
1710	16316	12292
1711	16326	12283
1712	16336	12273
1713	16346	12264
1714	16355	12254
1715	16363	12244
1716	16372	12234
1717	16382	12224
1718	16391	12214
1719	16400	12204
1720	16408	12194
1721	16417	12184
1722	16427	12175
1723	16436	12165
1724	16446	12155
1725	16455	12145
1726	16464	12136
1727	16473	12126
1728	16482	12116
1729	16491	12106
1730	16500	12096
1731	16509	12086
1732	16518	12076
1733	16527	12066
1734	16537	12057
1735	16547	12048
1736	16559	12040
1737	16567	12030
1738	16576	12020
1739	16585	12010
1740	16595	12001
1741	16604	11991
1742	16613	11981
1743	16622	11971
1744	16632	11961
1745	16641	11951
1746	16650	11942
1747	16661	11933
1748	16671	11924
1749	16680	11914
1750	16690	11905
1751	16699	11895
1752	16708	11885
1753	16717	11875
1754	16726	11865
1755	16735	11855
1756	16744	11846
1757	16754	11836
1758	16763	11826
1759	16772	11816
1760	16781	11807
1761	16791	11797
1762	16800	11787
1763	16809	11777
1764	16819	11768
1765	16827	11758
1766	16837	11749
1767	16847	11740
1768	16857	11730
1769	16871	11724
1770	16884	11717
1771	16895	11708
1772	16904	11698
1773	16913	11688
1774	16922	11678
1775	16931	11669
1776	16941	11659
1777	16950	11649
1778	16959	11640
1779	16969	11630
1780	16978	11621
1781	16987	11611
1782	16997	11601
1783	17005	11591
1784	17015	11581
1785	17025	11572
1786	17034	11562
1787	17043	11552
1788	17052	11542
1789	17061	11532
1790	17070	11523
1791	17080	11513
1792	17089	11504
1793	17098	11494
1794	17108	11484
1795	17117	11474
1796	17126	11465
1797	17135	11455
1798	17144	11445
1799	17154	11436
1800	17163	11426
1801	17173	11417
1802	17182	11407
1803	17192	11398
1804	17201	11388
1805	17209	11377
1806	17219	11368
1807	17228	11358
1808	17237	11348
1809	17246	11338
1810	17255	11328
1811	17264	11319
1812	17274	11309
1813	17283	11300
1814	17293	11290
1815	17302	11280
1816	17311	11270
1817	17321	11261
1818	17330	11252
1819	17339	11242
1820	17348	11232
1821	17357	11222
1822	17366	11212
1823	17376	11203
1824	17385	11193
1825	17395	11183
1826	17405	11174
1827	17414	11164
1828	17423	11155
1829	17433	11145
1830	17442	11136
1831	17451	11126
1832	17460	11116
1833	17469	11106
1834	17478	11096
1835	17487	11087
1836	17497	11077
1837	17506	11067
1838	17514	11057
1839	17524	11047
1840	17533	11038
1841	17542	11028
1842	17551	11018
1843	17560	11008
1844	17570	10999
1845	17579	10989
1846	17589	10980
1847	17597	10970
1848	17606	10960
1849	17617	10951
1850	17626	10941
1851	17635	10931
1852	17644	10921
1853	17652	10911
1854	17662	10901
1855	17671	10892
1856	17680	10882
1857	17689	10872
1858	17698	10862
1859	17707	10853
1860	17717	10843
1861	17726	10834
1862	17735	10824
1863	17744	10814
1864	17753	10804
1865	17762	10794
1866	17772	10785
1867	17782	10776
1868	17790	10765
1869	17800	10756
1870	17810	10746
1871	17819	10737
1872	17829	10727
1873	17838	10718
1874	17847	10708
1875	17856	10698
1876	17865	10688
1877	17875	10679
1878	17883	10669
1879	17892	10659
1880	17901	10649
1881	17910	10639
1882	17920	10630
1883	17930	10621
1884	17939	10611
1885	17948	10601
1886	17958	10592
1887	17966	10582
1888	17975	10572
1889	17984	10562
1890	17993	10552
1891	18002	10542
1892	18012	10533
1893	18022	10524
1894	18032	10514
1895	18041	10505
1896	18050	10495
1897	18060	10485
1898	18069	10476
1899	18078	10466
1900	18087	10456
1901	18096	10447
1902	18105	10437
1903	18114	10427
1904	18123	10417
1905	18132	10407
1906	18141	10397
1907	18150	10387
1908	18159	10377
1909	18168	10368
1910	18177	10358
1911	18186	10348
1912	18194	10338
1913	18203	10328
1914	18213	10319
1915	18222	10309
1916	18231	10299
1917	18240	10289
1918	18248	10279
1919	18258	10270
1920	18267	10260
1921	18276	10250
1922	18285	10240
1923	18293	10230
1924	18302	10220
1925	18311	10211
1926	18321	10201
1927	18330	10192
1928	18339	10182
1929	18348	10172
1930	18358	10163
1931	18369	10154
1932	18378	10144
1933	18387	10135
1934	18396	10125
1935	18406	10115
1936	18415	10106
1937	18425	10096
1938	18435	10087
1939	18444	10077
1940	18454	10068
1941	18464	10059
1942	18474	10049
1943	18483	10040
1944	18492	10030
1945	18501	10020
1946	18510	10011
1947	18520	10001
1948	18529	9991
1949	18538	9982
1950	18548	9972
1951	18557	9963
1952	18567	9953
1953	18576	9944
1954	18585	9934
1955	18594	9924
1956	18604	9915
1957	18613	9905
1958	18622	9895
1959	18631	9886
1960	18641	9876
1961	18650	9867
1962	18660	9857
1963	18669	9848
1964	18678	9838
1965	18688	9828
1966	18698	9819
1967	18707	9810
1968	18716	9800
1969	18725	9790
1970	18734	9780
1971	18744	9771
1972	18753	9761
1973	18763	9752
1974	18773	9743
1975	18782	9733
1976	18791	9723
1977	18800	9713
1978	18809	9704
1979	18818	9694
1980	18827	9684
1981	18836	9674
1982	18845	9665
1983	18855	9655
1984	18864	9645
1985	18873	9636
1986	18882	9626
1987	18891	9616
1988	18901	9607
1989	18910	9597
1990	18920	9588
1991	18929	9578
1992	18938	9568
1993	18947	9559
1994	18956	9549
1995	18966	9540
1996	18975	9530
1997	18984	9520
1998	18993	9511
1999	19002	9501
2000	19012	9491
2001	19021	9482
2002	19030	9472
2003	19039	9462
2004	19048	9452
2005	19056	9442
2006	19066	9433
2007	19075	9423
2008	19084	9413
2009	19093	9404
2010	19103	9394
2011	19112	9385
2012	19121	9375
2013	19130	9365
2014	19139	9355
2015	19148	9346
2016	19158	9336
2017	19167	9327
2018	19176	9317
2019	19185	9308
2020	19195	9298
2021	19204	9288
2022	19213	9279
2023	19222	9269
2024	19231	9259
2025	19240	9249
2026	19249	9240
2027	19258	9230
2028	19268	9221
2029	19276	9211
2030	19285	9201
2031	19295	9192
2032	19305	9182
2033	19315	9173
2034	19325	9163
2035	19334	9154
2036	19343	9144
2037	19352	9134
2038	19361	9125
2039	19370	9115
2040	19380	9106
2041	19390	9096
2042	19399	9087
2043	19408	9077
2044	19417	9067
2045	19426	9058
2046	19435	9048
2047	19444	9038
2048	19456	9030
2049	19465	9020
2050	19473	9010
2051	19482	9000
2052	19492	8991
2053	19501	8981
2054	19510	8971
2055	19519	8962
2056	19529	8952
2057	19538	8943
2058	19547	8933
2059	19557	8924
2060	19566	8914
2061	19574	8904
2062	19584	8895
2063	19593	8885
2064	19603	8876
2065	19612	8866
2066	19621	8856
2067	19630	8846
2068	19639	8837
2069	19648	8827
2070	19657	8818
2071	19666	8808
2072	19675	8798
2073	19684	8788
2074	19694	8779
2075	19703	8769
2076	19713	8760
2077	19721	8750
2078	19731	8741
2079	19740	8731
2080	19750	8722
2081	19760	8712
2082	19768	8702
2083	19777	8692
2084	19786	8683
2085	19796	8673
2086	19805	8664
2087	19814	8654
2088	19822	8644
2089	19831	8634
2090	19840	8625
2091	19851	8616
2092	19860	8606
2093	19869	8596
2094	19878	8587
2095	19887	8577
2096	19897	8568
2097	19906	8558
2098	19916	8549
2099	19925	8539
2100	19933	8529
2101	19944	8520
2102	19953	8510
2103	19964	8501
2104	19973	8492
2105	19983	8482
2106	19992	8473
2107	20001	8463
2108	20011	8454
2109	20020	8444
2110	20029	8434
2111	20038	8425
2112	20047	8415
2113	20057	8406
2114	20065	8396
2115	20074	8386
2116	20083	8376
2117	20093	8367
2118	20102	8357
2119	20111	8348
2120	20120	8338
2121	20130	8329
2122	20139	8319
2123	20147	8309
2124	20157	8300
2125	20167	8290
2126	20176	8281
2127	20186	8271
2128	20195	8262
2129	20204	8252
2130	20214	8243
2131	20223	8233
2132	20232	8224
2133	20242	8214
2134	20251	8205
2135	20260	8195
2136	20269	8185
2137	20278	8175
2138	20288	8166
2139	20297	8156
2140	20306	8147
2141	20316	8138
2142	20326	8128
2143	20334	8118
2144	20344	8109
2145	20354	8099
2146	20362	8090
2147	20371	8080
2148	20381	8071
2149	20390	8061
2150	20400	8051
2151	20408	8042
2152	20418	8032
2153	20428	8023
2154	20437	8013
2155	20446	8004
2156	20456	7994
2157	20465	7985
2158	20474	7975
2159	20484	7966
2160	20493	7956
2161	20502	7946
2162	20511	7937
2163	20520	7927
2164	20530	7918
2165	20540	7908
2166	20549	7899
2167	20559	7889
2168	20567	7880
2169	20577	7870
2170	20585	7860
2171	20595	7851
2172	20604	7841
2173	20613	7831
2174	20622	7822
2175	20631	7812
2176	20641	7803
2177	20650	7793
2178	20660	7784
2179	20668	7774
2180	20678	7764
2181	20687	7755
2182	20697	7746
2183	20705	7736
2184	20715	7726
2185	20724	7717
2186	20734	7707
2187	20743	7698
2188	20752	7688
2189	20761	7678
2190	20770	7669
2191	20779	7659
2192	20789	7650
2193	20799	7640
2194	20808	7631
2195	20817	7621
2196	20826	7612
2197	20836	7602
2198	20845	7593
2199	20854	7583
2200	20863	7573
2201	20873	7564
2202	20882	7554
2203	20891	7545
2204	20900	7535
2205	20909	7525
2206	20918	7516
2207	20928	7506
2208	20938	7497
2209	20947	7487
2210	20956	7478
2211	20965	7468
2212	20974	7459
2213	20984	7449
2214	20994	7440
2215	21003	7430
2216	21012	7421
2217	21022	7411
2218	21031	7402
2219	21041	7392
2220	21050	7383
2221	21060	7373
2222	21070	7364
2223	21079	7354
2224	21088	7345
2225	21097	7335
2226	21106	7326
2227	21115	7316
2228	21124	7306
2229	21133	7297
2230	21143	7287
2231	21152	7278
2232	21160	7268
2233	21169	7258
2234	21179	7249
2235	21188	7239
2236	21197	7230
2237	21206	7220
2238	21215	7210
2239	21225	7201
2240	21235	7192
2241	21244	7182
2242	21253	7172
2243	21262	7163
2244	21271	7153
2245	21280	7144
2246	21290	7134
2247	21299	7124
2248	21307	7115
2249	21317	7105
2250	21326	7096
2251	21336	7087
2252	21346	7077
2253	21355	7067
2254	21364	7058
2255	21374	7048
2256	21384	7039
2257	21393	7030
2258	21402	7020
2259	21411	7010
2260	21420	7001
2261	21429	6991
2262	21439	6982
2263	21449	6972
2264	21457	6963
2265	21467	6953
2266	21476	6943
2267	21485	6934
2268	21494	6924
2269	21503	6915
2270	21513	6905
2271	21522	6896
2272	21532	6887
2273	21541	6877
2274	21550	6867
2275	21558	6857
2276	21568	6848
2277	21578	6839
2278	21587	6829
2279	21596	6819
2280	21605	6810
2281	21614	6800
2282	21623	6791
2283	21632	6781
2284	21641	6771
2285	21649	6762
2286	21660	6752
2287	21669	6743
2288	21678	6733
2289	21688	6724
2290	21697	6714
2291	21706	6705
2292	21715	6695
2293	21724	6686
2294	21734	6676
2295	21742	6666
2296	21751	6657
2297	21760	6647
2298	21770	6638
2299	21779	6628
2300	21788	6618
2301	21797	6609
2302	21806	6599
2303	21815	6590
2304	21824	6580
2305	21833	6570
2306	21842	6561
2307	21851	6551
2308	21860	6542
2309	21870	6532
2310	21880	6523
2311	21889	6513
2312	21897	6504
2313	21906	6494
2314	21916	6484
2315	21925	6475
2316	21935	6466
2317	21944	6456
2318	21953	6446
2319	21963	6437
2320	21972	6428
2321	21981	6418
2322	21990	6408
2323	21999	6399
2324	22008	6389
2325	22017	6379
2326	22027	6370
2327	22035	6360
2328	22044	6351
2329	22054	6341
2330	22064	6332
2331	22073	6322
2332	22083	6313
2333	22092	6304
2334	22102	6294
2335	22111	6285
2336	22121	6275
2337	22131	6266
2338	22140	6256
2339	22148	6247
2340	22158	6237
2341	22167	6228
2342	22176	6218
2343	22185	6208
2344	22194	6199
2345	22204	6189
2346	22213	6180
2347	22226	6171
2348	22237	6162
2349	22248	6153
2350	22258	6144
2351	22268	6135
2352	22277	6125
2353	22287	6116
2354	22296	6106
2355	22306	6097
2356	22315	6087
2357	22324	6078
2358	22334	6068
2359	22343	6059
2360	22352	6049
2361	22362	6040
2362	22373	6031
2363	22381	6021
2364	22390	6011
2365	22399	6002
2366	22408	5992
2367	22416	5982
2368	22426	5973
2369	22435	5963
2370	22445	5954
2371	22454	5944
2372	22463	5935
2373	22472	5925
2374	22482	5916
2375	22491	5906
2376	22499	5897
2377	22509	5887
2378	22519	5878
2379	22528	5868
2380	22538	5859
2381	22547	5849
2382	22556	5840
2383	22566	5830
2384	22575	5821
2385	22584	5811
2386	22593	5802
2387	22602	5792
2388	22612	5783
2389	22622	5773
2390	22631	5764
2391	22640	5754
2392	22649	5745
2393	22658	5735
2394	22668	5726
2395	22677	5716
2396	22687	5707
2397	22696	5697
2398	22705	5688
2399	22714	5678
2400	22723	5668
2401	22732	5659
2402	22741	5649
2403	22750	5640
2404	22761	5631
2405	22770	5621
2406	22779	5611
2407	22788	5602
2408	22797	5592
2409	22805	5583
2410	22815	5573
2411	22824	5564
2412	22833	5554
2413	22842	5545
2414	22851	5535
2415	22861	5526
2416	22870	5516
2417	22879	5507
2418	22889	5497
2419	22898	5487
2420	22906	5478
2421	22916	5468
2422	22926	5459
2423	22935	5450
2424	22945	5440
2425	22954	5431
2426	22963	5421
2427	22973	5412
2428	22982	5402
2429	22991	5392
2430	22999	5383
2431	23009	5373
2432	23018	5364
2433	23027	5354
2434	23035	5345
2435	23044	5335
2436	23054	5326
2437	23064	5316
2438	23073	5307
2439	23082	5297
2440	23091	5287
2441	23100	5278
2442	23109	5268
2443	23118	5259
2444	23128	5249
2445	23137	5240
2446	23146	5230
2447	23156	5221
2448	23165	5212
2449	23174	5202
2450	23183	5192
2451	23192	5183
2452	23201	5173
2453	23210	5164
2454	23220	5154
2455	23229	5145
2456	23237	5135
2457	23247	5126
2458	23256	5116
2459	23266	5107
2460	23276	5097
2461	23285	5088
2462	23294	5078
2463	23303	5069
2464	23313	5059
2465	23322	5050
2466	23330	5040
2467	23339	5031
2468	23348	5021
2469	23356	5011
2470	23366	5002
2471	23376	4993
2472	23385	4983
2473	23394	4973
2474	23403	4964
2475	23412	4954
2476	23421	4945
2477	23430	4935
2478	23439	4926
2479	23448	4916
2480	23457	4907
2481	23467	4897
2482	23475	4888
2483	23485	4878
2484	23494	4869
2485	23503	4859
2486	23512	4850
2487	23521	4840
2488	23530	4830
2489	23539	4821
2490	23550	4812
2491	23559	4802
2492	23568	4793
2493	23577	4783
2494	23586	4774
2495	23596	4764
2496	23605	4755
2497	23614	4745
2498	23623	4735
2499	23632	4726
2500	23642	4717
2501	23651	4707
2502	23660	4698
2503	23669	4688
2504	23678	4678
2505	23687	4669
2506	23696	4659
2507	23706	4650
2508	23715	4641
2509	23723	4631
2510	23732	4621
2511	23742	4612
2512	23751	4602
2513	23761	4593
2514	23770	4584
2515	23779	4574
2516	23789	4565
2517	23799	4555
2518	23807	4546
2519	23817	4536
2520	23825	4527
2521	23834	4517
2522	23844	4508
2523	23853	4498
2524	23863	4489
2525	23872	4479
2526	23880	4469
2527	23890	4460
2528	23899	4450
2529	23908	4441
2530	23917	4432
2531	23926	4422
2532	23935	4412
2533	23945	4403
2534	23954	4394
2535	23963	4384
2536	23973	4375
2537	23982	4365
2538	23992	4356
2539	24002	4346
2540	24012	4337
2541	24021	4327
2542	24030	4318
2543	24039	4309
2544	24048	4299
2545	24059	4290
2546	24069	4280
2547	24078	4271
2548	24088	4261
2549	24097	4252
2550	24107	4243
2551	24117	4233
2552	24126	4224
2553	24136	4214
2554	24145	4205
2555	24155	4196
2556	24165	4186
2557	24174	4177
2558	24184	4167
2559	24195	4158
2560	24204	4149
2561	24213	4139
2562	24222	4129
2563	24231	4120
2564	24240	4110
2565	24249	4101
2566	24259	4092
2567	24268	4082
2568	24277	4072
2569	24286	4063
2570	24295	4053
2571	24304	4044
2572	24313	4034
2573	24322	4025
2574	24331	4015
2575	24340	4006
2576	24349	3996
2577	24358	3987
2578	24367	3977
2579	24375	3968
2580	24384	3958
2581	24394	3949
2582	24403	3939
2583	24412	3930
2584	24421	3920
2585	24429	3910
2586	24438	3901
2587	24448	3892
2588	24457	3882
2589	24466	3873
2590	24475	3863
2591	24485	3854
2592	24495	3844
2593	24504	3835
2594	24513	3825
2595	24522	3816
2596	24531	3806
2597	24540	3797
2598	24550	3787
2599	24558	3778
2600	24567	3768
2601	24576	3759
2602	24585	3749
2603	24595	3740
2604	24605	3731
2605	24614	3721
2606	24624	3712
2607	24634	3702
2608	24643	3693
2609	24652	3683
2610	24661	3674
2611	24670	3664
2612	24680	3655
2613	24689	3645
2614	24699	3636
2615	24708	3626
2616	24717	3617
2617	24726	3607
2618	24735	3598
2619	24745	3589
2620	24754	3579
2621	24762	3569
2622	24772	3560
2623	24781	3551
2624	24791	3541
2625	24800	3532
2626	24810	3522
2627	24819	3513
2628	24828	3503
2629	24838	3494
2630	24847	3484
2631	24856	3475
2632	24864	3465
2633	24874	3456
2634	24883	3446
2635	24892	3437
2636	24902	3428
2637	24912	3418
2638	24921	3409
2639	24931	3399
2640	24941	3390
2641	24950	3380
2642	24959	3371
2643	24968	3361
2644	24977	3352
2645	24986	3342
2646	24996	3333
2647	25005	3323
2648	25014	3314
2649	25023	3305
2650	25033	3295
2651	25043	3286
2652	25052	3276
2653	25061	3267
2654	25070	3257
2655	25080	3248
2656	25090	3238
2657	25099	3229
2658	25109	3220
2659	25118	3210
2660	25127	3201
2661	25137	3191
2662	25146	3182
2663	25155	3172
2664	25163	3163
2665	25172	3153
2666	25181	3144
2667	25191	3134
2668	25200	3125
2669	25208	3115
2670	25217	3106
2671	25227	3096
2672	25237	3087
2673	25246	3077
2674	25256	3068
2675	25266	3059
2676	25275	3049
2677	25285	3040
2678	25294	3030
2679	25303	3021
2680	25312	3011
2681	25321	3002
2682	25330	2992
2683	25340	2983
2684	25348	2973
2685	25357	2964
2686	25366	2954
2687	25375	2945
2688	25385	2935
2689	25394	2926
2690	25404	2917
2691	25414	2907
2692	25424	2898
2693	25433	2888
2694	25442	2879
2695	25451	2869
2696	25460	2860
2697	25470	2851
2698	25480	2841
2699	25490	2832
2700	25499	2822
2701	25508	2813
2702	25517	2803
2703	25527	2794
2704	25536	2784
2705	25545	2775
2706	25554	2765
2707	25563	2756
2708	25572	2746
2709	25581	2737
2710	25590	2728
2711	25599	2718
2712	25608	2709
2713	25617	2699
2714	25627	2690
2715	25636	2680
2716	25645	2671
2717	25655	2661
2718	25664	2652
2719	25673	2642
2720	25684	2633
2721	25695	2624
2722	25703	2614
2723	25712	2605
2724	25722	2595
2725	25731	2586
2726	25741	2576
2727	25750	2567
2728	25759	2558
2729	25769	2548
2730	25779	2539
2731	25788	2529
2732	25798	2520
2733	25806	2510
2734	25815	2501
2735	25825	2491
2736	25836	2482
2737	25847	2473
2738	25855	2463
2739	25865	2454
2740	25874	2444
2741	25885	2435
2742	25894	2426
2743	25904	2416
2744	25913	2407
2745	25923	2397
2746	25933	2388
2747	25942	2378
2748	25951	2369
2749	25959	2359
2750	25968	2350
2751	25977	2341
2752	25987	2331
2753	25996	2322
2754	26006	2312
2755	26015	2303
2756	26025	2293
2757	26034	2284
2758	26043	2274
2759	26052	2265
2760	26061	2255
2761	26070	2246
2762	26079	2237
2763	26089	2227
2764	26097	2218
2765	26106	2208
2766	26116	2199
2767	26125	2189
2768	26135	2180
2769	26144	2170
2770	26153	2161
2771	26163	2151
2772	26173	2142
2773	26182	2133
2774	26191	2123
2775	26200	2114
2776	26209	2104
2777	26218	2095
2778	26227	2085
2779	26236	2076
2780	26245	2066
2781	26254	2057
2782	26263	2047
2783	26272	2038
2784	26282	2028
2785	26291	2019
2786	26299	2010
2787	26308	2000
2788	26319	1991
2789	26328	1981
2790	26337	1972
2791	26346	1962
2792	26355	1953
2793	26364	1943
2794	26373	1934
2795	26383	1924
2796	26392	1915
2797	26401	1906
2798	26411	1896
2799	26420	1887
2800	26429	1877
2801	26439	1868
2802	26447	1858
2803	26456	1849
2804	26465	1839
2805	26475	1830
2806	26484	1821
2807	26493	1811
2808	26502	1802
2809	26512	1792
2810	26521	1783
2811	26530	1773
2812	26539	1764
2813	26549	1754
2814	26558	1745
2815	26567	1735
2816	26576	1726
2817	26585	1717
2818	26594	1707
2819	26603	1698
2820	26612	1688
2821	26622	1679
2822	26631	1669
2823	26641	1660
2824	26649	1650
2825	26659	1641
2826	26668	1632
2827	26677	1622
2828	26687	1613
2829	26695	1603
2830	26704	1594
2831	26714	1584
2832	26723	1575
2833	26733	1565
2834	26743	1556
2835	26753	1547
2836	26762	1537
2837	26771	1528
2838	26781	1518
2839	26790	1509
2840	26799	1499
2841	26808	1490
2842	26817	1480
2843	26826	1471
2844	26835	1462
2845	26844	1452
2846	26853	1443
2847	26862	1433
2848	26872	1424
2849	26881	1414
2850	26890	1405
2851	26899	1395
2852	26908	1386
2853	26917	1376
2854	26926	1367
2855	26936	1358
2856	26945	1348
2857	26955	1339
2858	26965	1329
2859	26974	1320
2860	26983	1310
2861	26992	1301
2862	27001	1292
2863	27011	1282
2864	27021	1273
2865	27030	1263
2866	27039	1254
2867	27048	1244
2868	27058	1235
2869	27067	1226
2870	27076	1216
2871	27085	1207
2872	27094	1197
2873	27103	1188
2874	27113	1178
2875	27122	1169
2876	27131	1159
2877	27140	1150
2878	27149	1141
2879	27158	1131
2880	27168	1122
2881	27177	1112
2882	27186	1103
2883	27195	1093
2884	27205	1084
2885	27214	1075
2886	27223	1065
2887	27232	1056
2888	27241	1046
2889	27251	1037
2890	27260	1027
2891	27270	1018
2892	27279	1008
2893	27288	999
2894	27297	990
2895	27306	980
2896	27317	971
2897	27326	961
2898	27335	952
2899	27344	942
2900	27353	933
2901	27362	924
2902	27372	914
2903	27382	905
2904	27391	895
2905	27401	886
2906	27410	876
2907	27420	867
2908	27429	858
2909	27438	848
2910	27447	839
2911	27457	829
2912	27466	820
2913	27475	810
2914	27484	801
2915	27493	792
2916	27503	782
2917	27512	773
2918	27521	763
2919	27531	754
2920	27540	744
2921	27549	735
2922	27559	725
2923	27568	716
2924	27579	707
2925	27588	697
2926	27599	688
2927	27608	678
2928	27617	669
2929	27626	660
2930	27636	650
2931	27645	641
2932	27654	631
2933	27663	622
2934	27672	612
2935	27681	603
2936	27690	593
2937	27700	584
2938	27710	575
2939	27719	565
2940	27729	556
2941	27737	546
2942	27747	537
2943	27756	527
2944	27765	518
2945	27774	509
2946	27783	499
2947	27793	490
2948	27803	480
2949	27813	471
2950	27822	461
2951	27831	452
2952	27840	443
2953	27849	433
2954	27859	424
2955	27868	414
2956	27877	405
2957	27886	395
2958	27895	386
2959	27904	377
2960	27914	367
2961	27923	358
2962	27932	348
2963	27941	339
2964	27951	329
2965	27960	320
2966	27969	311
2967	27978	301
2968	27987	292
2969	27996	282
2970	28005	273
2971	28015	263
2972	28028	254
2973	28037	245
2974	28046	235
2975	28056	226
2976	28065	216
2977	28074	207
2978	28083	197
2979	28093	188
2980	28102	179
2981	28112	169
2982	28121	160
2983	28130	150
2984	28139	141
2985	28149	131
2986	28158	122
2987	28167	113
2988	28175	103
2989	28183	94
2990	28192	84
2991	28202	75
2992	28211	65
2993	28220	56
2994	28229	47
2995	28238	37
2996	28246	28
2997	28257	18
2998	28266	9
2999	28275	0
